ASV	Taxon	Confidence
c13d9d3434536d6d18ac67417ee5b21c	Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus	0.897804213
0221c4552a7e6c71f32ef5a4e40b59c0	Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Corynebacterium-kutscheri	0.907935898
c75889fb763ebfc1d89054e1a7796910	Bacteria;Desulfobacterota;Desulfuromonadia;Geothermobacteraceae;Geothermobacter	0.995816233
655d533e6d7c87c78ff73b2af16f5a3d	Bacteria;Actinobacteriota;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces-sp.-DSX3	0.930317275
2cca98d8b09af9ccf32718dd38086a88	Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Ruminococcus	0.981664794
fd0785ad11a5053505ab162bce47c34e	Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Subdoligranulum;metagenome	0.936039722
449c739ac540ecbbaaa2b28902cca78f	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides	0.994874238
4a6ac33c2950c1d173e703c0987c89f3	Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Anaerococcus;Anaerococcus-hydrogenalis-DSM-7454	0.766121714
1d0ec809da6ba3da8354f6d0673a5ee3	Bacteria;Actinobacteriota;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces-sp.-DSX3	0.792421021
6c5faa37f6653db0e22854ad1a365761	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Paludibacteraceae;F0058;Bacteroidetes-oral-taxon-274-str.-F0058	0.735144026
e7cba79cc9d5bfb2d18930c4216cf178	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus-massilionigeriensis	0.812296116
68bba0b35571c11df30a8ccc91877e69	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Burkholderia-ubonensis	0.99999999
1668bbd2ce12139478d36127957b89b7	Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Erythrobacter;uncultured-proteobacterium	0.987561876
9cf9dd066286b0ecb0ab4706736f8639	Bacteria	0.997348873
a275abf12df2e2a988d4afdf10d41fba	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus	0.999908046
1ef71ba3ffbe1292d91b89b80bf5d154	Bacteria;Desulfobacterota;Desulfuromonadia;Geothermobacteraceae;Geothermobacter	0.928331066
825bfa03be8d7e939f8083467c7df79b	Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Peptoniphilus;Peptoniphilus-lacrimalis-DSM-7455	0.929191856
e202f8869ac8496972b57c9be8d5cc3a	Bacteria	0.999986845
fe75e52b2418c990c27fb4f71b03951e	Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelotrichaceae;Dielma	0.976345583
928384058b9369c6bff37154cdb8e17d	Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Lachnoclostridium	0.967797081
02d697c152d569e725c9d3e8bf18fbbc	Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Micrococcaceae;Sinomonas;uncultured-Arthrobacter-sp.	0.909732681
07c9996b500f7709e060e982df73f7a0	Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelotrichaceae;Bulleidia;Bulleidia-extructa-W1219	0.978635668
72050e5a2a5a18e6a44c75b96dcbcf07	Bacteria	0.998634286
57713f15eeb9fd28f789be5a8114f278	Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Lachnoanaerobaculum;Lachnospiraceae-oral-clone-MCE9_104	0.997166733
ec4a6c4b492fb7acfe1f76b7479f13d4	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Porphyromonadaceae;Porphyromonas	0.963691114
4d7415bf6e34454ac823accc51e5bc06	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;uncultured-eubacterium-E1-K14	0.961433521
757e3522cef28184bdfa3ec1239a9037	Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales;Veillonellaceae;Dialister;unidentified	0.977453436
3f7ddcad788475d96cc13617371d61fc	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides-plebeius-DSM-17135	0.968027312
dbff979fb04d83184b3a73dce36ea26b	Bacteria;Spirochaetota;Spirochaetia;Spirochaetales;Spirochaetaceae;Treponema	0.997403598
4d587b97f0f91baba1a45b2ee3736a7d	Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Micrococcaceae;Sinomonas;uncultured-Arthrobacter-sp.	0.899546576
f6bb07158133adb4a1cb16e16a27b05f	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Capnocytophaga	0.999451958
5f40dd19f929514da4c3f8503e17c8cb	Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Micrococcaceae;Sinomonas;uncultured-Arthrobacter-sp.	0.998948026
fdac1489f5bddcca73d29e0b7eed8dc0	Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;Fusobacterium;Fusobacterium-sp.-Marseille-P2749	0.977596105
749d12f0a3147f9ea623177bad804521	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus	0.972509497
3f9501519eaacc00a5de00f5c66b5b04	Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae	0.795286353
0fc679100a373f7a448f0955327acb59	Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Lachnospiraceae-ND3007-group	0.809395322
819cd52ac03c92693c0b98dc2d574236	Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;uncultured;gut-metagenome	0.973200862
a6428de2ee7e3714899eec030568d14e	Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Micrococcaceae;Sinomonas;uncultured-Arthrobacter-sp.	0.871474806
04414c3b2e3ef43a602c687767658641	Bacteria	0.999999293
1aac395448d2ab29db5fee63a74ff87b	Bacteria;Proteobacteria;Gammaproteobacteria	0.810622606
d86d4ca4a28be297328091635cdfe94d	Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Lachnoanaerobaculum;Lachnoanaerobaculum-orale	0.706295146
ad58f20fec5f190d576393918957a902	Bacteria;Actinobacteriota;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces	0.780982582
95296270a6d8cf9d7e62a1a8558b516b	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Burkholderia-ubonensis	0.978571256
67896419563fc041f09ffe031a0e36d2	Bacteria	0.998953873
3ee48fa270bb2b6680bd6d0424f897f3	Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae	0.738855799
8169c784bc46fdb51634712b395980b4	Bacteria;Chloroflexi;Gitt-GS-136;uncultured-Caldilineaceae-bacterium	0.764213463
53206e0c86b67fcb94a6fca96dff217b	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus-massilionigeriensis	0.999801095
d75406fe6cbf1ed06df49aed2e0d8211	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Lactobacillus-buchneri	0.996462168
ab61769db162914cbc484633b2f6bf6d	Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Catonella;Catonella-sp.-oral-clone-EZ006	0.960906136
1d51c653ed40dc380dcd9c598f3ec59a	Bacteria;Actinobacteriota;Actinobacteria	0.999881086
bed05a881038aa335ca97f7b3b46d6de	Bacteria	0.999954369
ee8e24a97d1da3a370b96454b11eca93	Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Coprococcus;Lachnospiraceae-bacterium	0.73375154
3e505150f093874d81e1150655872dd7	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Burkholderia-ubonensis	0.988858158
0c618b1206205e69f08e0766415f5353	Bacteria	0.999964101
82fc1f0dbb622b315f74f12ef574654f	Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae	0.948066367
2260c3aed96534e7f22c7bab36e2e81d	Bacteria;Chloroflexi;Chloroflexia;Thermomicrobiales;JG30-KF-CM45;bacterium-QTYC46b	0.968420119
6d5423d4a00dad60e381d9f352b44e0e	Bacteria;Proteobacteria;Gammaproteobacteria	0.890832369
6f420d9b26b68f51cbcd227e610a4f62	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Barnesiellaceae;Barnesiella;unidentified	0.994032571
196ee05251b47cc6bfdf1fce6c59fdc8	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides	0.98961011
c6a0f880a3aec529787efd8260efcaff	Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Stomatobaculum;Stomatobaculum-longum	0.986940773
f96617bca5b380a830accba41436b665	Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;Fusobacterium	0.99594746
76ed93c0b51a99c93024b7aca0a5ba07	Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus	0.954206262
b290eeb1f5dfc78bef9a07063d1ca4d8	Bacteria;Campilobacterota;Campylobacteria;Campylobacterales;Campylobacteraceae;Campylobacter	0.99555336
f9baf177f1489ea82a83fd2a6bbd5a4d	Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;Fusobacterium	0.999728979
93525c07d699a055bf0f39d5f69df077	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Staphylococcus-lentus	0.999855085
9070fd814d1c88be152b3ff471ad4899	Bacteria	0.99278244
c49a320a2d17dfb4cd37654d7e2eaa0e	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella-nigrescens-ATCC-33563	0.958944915
93f78974a98c02c2d02873fa56032438	Bacteria	0.999994462
b2d0bf3fbb3bd30851868c33826a58dd	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Luteimonas;Luteimonas-terricola	0.710760587
336117a8a61bdbac6d249ecd911ebaf0	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus-massilionigeriensis	0.999797125
764b68e8578d2ffaa2546a7742834c86	Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;Sediminibacterium	0.952191703
c6fe919c8eb306400ed03743182cdb47	Bacteria;Proteobacteria;Alphaproteobacteria	0.994215363
b5e322b99cf9dd965c39e72d522d3b5d	Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelatoclostridiaceae;Erysipelotrichaceae-UCG-003	0.979465546
beb4ad681681a10392035dd9a861a18b	Bacteria	0.99849898
f3b3e7d56fee4f027c10fe25417a9f22	Bacteria;Actinobacteriota;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces-sp.-DSX3	0.939154111
cc6f75839b967b449351980362909ade	Bacteria;Desulfobacterota;Desulfuromonadia;Geothermobacteraceae;Geothermobacter	0.785071421
770730ad645c5f9819f0ccc92c75a2c8	Bacteria;Firmicutes;Bacilli;Staphylococcales;Gemellaceae;Gemella	0.768748092
5b324ec12ea2a3d9d418efca49902127	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus-massilionigeriensis	0.890436152
640b911518909914af39b8dd039008d5	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus-massilionigeriensis	0.903933235
1206a1166a9794afc5dbd66a343139a4	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Burkholderia-ubonensis	0.973885089
26bfa03ca77b6861c1a22a0ce5635227	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides	0.998190953
7639abe4a7bd84201dc7a0f036be5f82	Bacteria	0.999998867
7220f481fbee1607f26822edaff53bab	Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Catonella;Catonella-sp.-oral-clone-EZ006	0.781729428
5e980b3e8cc023a94d475cb83df11eb1	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Burkholderia-ubonensis	0.889473932
6d4758b09c48128fecfb26078a1bad16	Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;Fusobacterium	0.99911083
84eb86305b70c074182ab79e885729d9	Bacteria;Proteobacteria;Gammaproteobacteria	0.997493409
27219414ef11c326a8212c85b2262f38	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella-sp.-oral-taxon-317-str.-F0108	0.727047859
c3cfd03f555c8067820e7bbbc370a513	Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Micrococcaceae;Sinomonas;uncultured-Arthrobacter-sp.	0.700332333
4cb8c9f731228c4fde83305580b1f037	Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Peptoniphilus	0.999985843
49d603ea3ed0ea3f683b0990f14a8655	Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales;Selenomonadaceae;Selenomonas	0.766959155
6a93841cb732b3850ddfce94d2987a96	Bacteria;Proteobacteria;Alphaproteobacteria	0.991054321
8ef2d9bc5605042e9b86080fb4c3cb2f	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Porphyromonadaceae;Porphyromonas;Porphyromonas-sp.-oral-clone-HF001	0.916485875
6d99e22ff040b63dc1d88790ffa6bab6	Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Johnsonella;Eubacterium-sp.-oral-clone-EI074	0.972235056
6dc316939bb7c0a8b0baf41f152dec0c	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Burkholderia-ubonensis	0.991553464
a567d32f4e1414523f565203597d6371	Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;Sphingobacteriaceae;Mucilaginibacter;Mucilaginibacter-gossypii	0.958207105
1a82a321d68a1b3b48367119998c933e	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Alloprevotella;Prevotellaceae-bacterium-Marseille-P2831	0.978040692
2ca44c88a6cb8e8a41a82b6922f9d748	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella-sp.-oral-clone-P4PB_83-P2	0.979630759
41ea19941b7ed384b9ac7c3a22ab6427	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus	0.997718175
e8131c060198e818a704822edac5fa2e	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella	0.997329083
dd5ac37075f770cbea2f905068fba115	Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Burkholderiaceae	0.779006432
f50831d68340cc2bfcafbbc33aad762b	Bacteria;Actinobacteriota;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces-sp.-DSX3	0.947291095
5d5e3fa6b673c484d9f82941902fd2e4	Bacteria	0.999999272
a564500ab6ee5f1353d7b70212e089f0	Bacteria	0.999978937
6565bd1003bbac0d41c4ee08f5c13729	Bacteria;Proteobacteria;Alphaproteobacteria	0.895317749
85a00ed507707268772b4b38afd13b93	Bacteria;Firmicutes;Clostridia	0.779618714
d402fa87b979e40fde32fc0c8aadd75a	Bacteria;Desulfobacterota;Desulfuromonadia;Geothermobacteraceae;Geothermobacter	0.871496421
3b6b9763fd326e53363800a991431320	Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Lachnospiraceae-FCS020-group;uncultured-Clostridium-sp.	0.993097397
365889de060c2bdf56bc27c1a6031a53	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella;Kosakonia-sp.-25RA1	0.999984362
0b2046cb8343b782527e856e6570608b	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Staphylococcus-lentus	0.918361432
aa6f9cc598b299849351b4b763bd6ad4	Bacteria;Desulfobacterota;Desulfuromonadia;Geothermobacteraceae;Geothermobacter	0.787655212
e3bde73ea1521f96f87bde5e973d7571	Bacteria;Campilobacterota;Campylobacteria;Campylobacterales;Campylobacteraceae;Campylobacter	0.975636634
57b7f3bd4f1f1d1bfca947f45090c93f	Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales;Veillonellaceae;Dialister	0.730969025
b5c4161928c0ef3cfd5f7f076cdcc773	Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Corynebacterium-kutscheri	0.791575165
bd0b32991d04e8766694d2c11d3040a5	Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium-sensu-stricto-1	0.982490132
fa26d898d066fe371394509b836a6cfb	Bacteria	0.9995168
5f2d59d77f03d1af85fe8341719b87a1	Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae	0.701334111
3c7f0f0123850cbd7da48f8690ca6c89	Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;UBA1819;Ruthenibacterium-lactatiformans	0.745565508
edf6a04f307a04fa3a0a3bad28807f50	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Weeksellaceae;Bergeyella;Cloacibacterium-sp.-canine-oral-taxon-320	0.948727826
e9665fb03c0b297fece6540b31d3cc01	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Capnocytophaga	0.998345599
643cac4f275d3cd9e2b5b0d204f27336	Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales;Selenomonadaceae;Selenomonas	0.870244992
890db0a4871fa6d8fcc3fdffc4cfd0e2	Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Leptotrichiaceae;Leptotrichia;Leptotrichia-sp.-oral-taxon-215-str.-W9775	0.989009247
c4640b11444fb658c609841c7c151b09	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Alloprevotella;Prevotella-sp.	0.929869923
6a5864d0f2a61ab51b15e18b6bb4c55b	Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae	0.707803007
0e85aed7ddb2b3d72f8eeb8b1c040a14	Bacteria;Actinobacteriota;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces-sp.-DSX3	0.871176761
2cae22638ab312cc62d20096ea41eda3	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Burkholderia-ubonensis	0.992228095
02ce4a31d32988cf890342767e80d700	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella-sp.-oral-taxon-G60	0.749549469
dd252474bab97b73e285189f3b9a0769	Bacteria;Desulfobacterota;Desulfuromonadia;Geothermobacteraceae;Geothermobacter	0.723168431
c934da75011bea1e22b0a808a5e276fd	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Porphyromonadaceae;Porphyromonas	0.998653055
58ca8bd17ef7a71d94988be5624240bd	Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Leptotrichiaceae;Leptotrichia	0.998862905
07fed4d13bf0e382eee5fd36d8a58666	Bacteria;Proteobacteria;Gammaproteobacteria	0.998362186
83f51ca7357e11bc37ded914f468318c	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Alloprevotella	0.996619325
0eab90e1ae9df8c5267af88c55ddd86e	Bacteria	0.999985255
6f0f994c16b104916e42432b1d1ebe99	Bacteria;Spirochaetota;Spirochaetia;Spirochaetales;Spirochaetaceae;Treponema	0.994489657
4ecfc848f1066e8e95d9fbbdd01943d0	Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Micrococcaceae;Sinomonas;uncultured-Arthrobacter-sp.	0.989285425
09d7bab39475ac9d7a28ca9a38072a0d	Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae	0.726588389
fc25461179f7ef468612fbf8f089f7fd	Bacteria	0.996136107
7685a3392480738096debdaaf5d9f0b4	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Weeksellaceae;Chryseobacterium	0.988757827
de875d33012c6428ad859435e55fcf3e	Bacteria;Proteobacteria;Alphaproteobacteria	0.96918874
d9493c80ea9fc613f3787ab08e54bd09	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Weeksellaceae;Bergeyella;Bergeyella-zoohelcum	0.971011714
1079053abf113ecb70e982de4438c485	Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales;Selenomonadaceae;Selenomonas	0.749028613
f2aaa3b68078fdab8a37ad74a54d4454	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Burkholderia-ubonensis	0.989295505
d45f7e301db496f221ba36e0d8b5c5c3	Bacteria	0.999994726
d1fce8c3a01fa143ec8bb6f4ddf5b904	Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales;Veillonellaceae;Veillonella	0.977351389
4b1467172b44d06e1f5fe75f2a4272c1	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Porphyromonadaceae;Porphyromonas;Porphyromonas-sp.-oral-clone-HF001	0.953641378
49b2a75adfdeb65333240c3f4d8de065	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides	0.999914298
55200537fb54163ceb3fcdd5fe522ec9	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Burkholderia-ubonensis	0.999812921
0f5883247d29c102033a33ee2a668554	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium	0.998266137
a8ac0da5449e87e3a998bbecced25c67	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales	0.703643932
af36ab46223e29ce8b5038dd0ea84600	Bacteria;Proteobacteria;Alphaproteobacteria	0.745667983
1aded3920302476c74d0d3c1cfe66f8d	Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales;Veillonellaceae;Veillonella	0.956050655
158c2466aefe09d1b6d405f69f75955b	Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;Camelina-sativa	0.995358918
de8eff8b0f33737ca5fab1ebb971eeb4	Bacteria	0.999994375
39e939976aeb0e170c5a40d286c92173	Bacteria;Desulfobacterota;Desulfuromonadia;Geothermobacteraceae;Geothermobacter	0.845125666
fd5269d9fc38831f2fe4c5bb0bd417d3	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus	0.884138729
f99f80a8e5ea52bf1bf5d1809237ba53	Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus	0.976443186
544ad54dbf3e1015c6098f57ed2e8b8d	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Burkholderia-ubonensis	0.714586198
60a832dcbe7ec4894f5af921c0140854	Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Erythrobacter;uncultured-proteobacterium	0.996891962
e4fac9e91b5add50e57a9b41cea87aa3	Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Hymenobacteraceae;Hymenobacter	0.946353636
33d3bf20230046f33d6297d9ab3d87b4	Bacteria	0.999999659
41dab8012506387a109f80c05e669004	Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Leptotrichiaceae;Leptotrichia;Leptotrichia-sp.-oral-taxon-215-str.-W9775	0.980078618
2c91cf476e8b0694f969016687f065d0	Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Erythrobacter;uncultured-proteobacterium	0.947973194
ec0793a6282c497a4d2cbf74124fa610	Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Stomatobaculum;Eubacterium-sp.-oral-clone-DO016	0.998271351
3203860c1ae5c290b928c01de77fd6af	Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Burkholderiaceae;Pandoraea;Alcaligenaceae-bacterium-R14C4	0.865228888
c683fc8b1dbfb7fd350d37003eb1d604	Bacteria;Actinobacteriota;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces-sp.-DSX3	0.766916908
137e488a24458c2bf22178e6220a0cc9	Bacteria;Firmicutes;Clostridia	0.783994833
cad8fb347065d5553d7642e8e121d1b0	Bacteria	0.999914992
5be63cb22d41359073eb13a95b5327c9	Bacteria;Firmicutes;Clostridia;Oscillospirales;[Eubacterium]-coprostanoligenes-group;Clostridiales-bacterium-42_27	0.888071833
1336aa2c4670b5b26f7e376bd6fe0ad5	Bacteria;Nitrospirota;Nitrospiria;Nitrospirales;Nitrospiraceae;Nitrospira;Nitrospira-japonica	0.962329621
e1ba09980ce030774e67a012f2f3d3ff	Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;Camelina-sativa	0.9613217
86abd63594ce313a839c32ea8dd7b16a	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus-massilionigeriensis	0.997038169
250ff30341b43366d569b39a2ba5557a	Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales	0.99691634
ea202bae31f1198f45f8bf79dff37122	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Burkholderia-ubonensis	0.963437288
9f0afb025abeed6cf916535098fdfa79	Bacteria	0.999846231
c36784dc240af08d303af693926d83a2	Bacteria;Firmicutes;Clostridia;Clostridia-UCG-014;unidentified-rumen-bacterium-12-124	0.752100303
409052b678067b5c6fc4ca442ddeadeb	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Burkholderia-ubonensis	0.9926614
45ceaab1a58564e88f3a59444812d61f	Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Stomatobaculum;Stomatobaculum-longum	0.982253036
09c0e21a328f520c75e403fb30299dbd	Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Leptotrichiaceae;Leptotrichia;Leptotrichia-sp.-oral-clone-FP036	0.970627425
ae54801af841693688ee33a6c1008b52	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Paraprevotella;Paraprevotella-xylaniphila	0.949338869
e5c41c2bc7c87aa77acaec6cff702bf4	Bacteria	0.993735507
cf5e9faa8e5b7ce70e23467553273ec0	Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Micrococcaceae;Sinomonas;uncultured-Arthrobacter-sp.	0.952578949
f729a1f72198b752c75f6420e09061fb	Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Erythrobacter;uncultured-proteobacterium	0.997220104
1d5f734878c0bd6e0350da28e89cd4b9	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Alloprevotella;Alloprevotella-tannerae-ATCC-51259	0.954703165
7ca61996e0b8d8db576cbf9f309eb2a6	Bacteria;Actinobacteriota;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces-sp.-DSX3	0.840913206
3f0f3bd2ad49a73346080e0f8e27c09e	Bacteria;Actinobacteriota;Actinobacteria	0.993460333
